playerName,team_name,fpl_minutes,fpl_goals,fpl_assits,fpl_cs,fpl_points,fpl_bonus,fpl_cprice,player_rating,touches,saves,total_pass,aerial_won,formation_place,accurate_pass,total_tackle,aerial_lost,fouls,yellow_card,total_scoring_att,man_of_the_match,goals,won_contest,blocked_scoring_att,goal_assist,good_high_claim,second_yellow,red_card,error_lead_to_goal,last_man_tackle,six_yard_block,post_scoring_att,att_pen_target,penalty_save,penalty_conceded,clearance_off_line,att_pen_goal,att_pen_miss,own_goals,att_pen_post
Stephen Ward,Burnley,2460,1,1,9,102,9,4.8,6.65,58.10714286,0,32.96428571,2.681818182,2.896551724,22.78571429,1.772727273,1.866666667,1.1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Defour,Burnley,1998,1,1,12,62,0,5.4,6.76125,54.20833333,0,42.375,1,6,35.5,1.882352941,1.3,1.083333333,1,1.583333333,0,1,1.3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Heaton,Burnley,305,0,0,0,8,0,4.7,2.349090909,32.75,4,23.5,1,0.363636364,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Georges-Kévin Nkoudou,"Burnley,Tottenham",223,0,0,1,11,0,5.3,2.936315789,18.22222222,0,10.375,0,1.157894737,8.25,1.75,1,1.333333333,1,1.333333333,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Álvaro Morata,Chelsea,2055,11,6,11,122,13,10.4,6.935483871,32.4516129,0,18.58064516,2.571428571,7,13.61290323,1.444444444,2.222222222,1.952380952,1,2.925925926,1,1.222222222,1.684210526,1.333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Andreas Christensen,Chelsea,2067,0,0,8,79,4,5.3,5.099444444,59.77777778,0,49.96296296,2.24,3.166666667,46.66666667,1.529411765,1.8125,1.142857143,0,1.333333333,0,0,1.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Antonio Rüdiger,Chelsea,2336,2,1,12,115,8,5.8,5.191944444,75.11111111,0,63.2962963,2.36,3,56.62962963,1.631578947,2.052631579,1.625,1,1.666666667,1,1,2,1.666666667,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
César Azpilicueta,Chelsea,3330,2,6,15,175,25,6.9,6.993684211,90.27027027,0,74.56756757,3,5.5,64.67567568,2.580645161,2.076923077,1.25,1,1.181818182,1,1,1.2,1,1.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Callum Hudson-Odoi,Chelsea,27,0,0,0,2,0,4.5,3.19,14.5,0,8,0,0,6,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cesc Fàbregas,Chelsea,2300,2,4,11,89,7,6.8,6.311666667,82.59375,0,68.375,1.111111111,5.055555556,57.0625,2.956521739,1.4375,1.388888889,1,1.80952381,1,1,1.384615385,1.5,1.333333333,0,1,1,0,0,1.5,1,0,0,0,0,0,0,0,0
Charly Musonda,Chelsea,35,0,1,0,6,0,4.8,2.37875,13.5,0,9,1,0,7.5,1,0,3,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Drinkwater,Chelsea,520,1,0,1,24,1,4.7,3.8855,38,0,32.08333333,0,1.95,27.58333333,1.666666667,1,1.666666667,0,1.2,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
David Luiz,Chelsea,838,1,2,3,32,0,5.7,5.268461538,64.1,0,49.2,2.428571429,3.923076923,42,2,2.285714286,2,1,1.571428571,0,1,1.5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Davide Zappacosta,Chelsea,1087,1,1,5,58,1,5.9,4.691290323,39.63636364,0,20.22727273,1.166666667,0.838709677,18,2,1.2,1.166666667,0,1.5625,0,1,1.555555556,1.125,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Dujon Sterling,Chelsea,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden Hazard,Chelsea,2417,12,6,12,173,24,10.5,7.469714286,59.08823529,0,40.26470588,1.142857143,8.114285714,33.64705882,1.2,1.1875,1.625,1,2.62962963,1,1.5,4.852941176,1.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Eduardo,Chelsea,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Chelsea,278,0,1,1,14,0,5.2,2.7675,55,0,32.75,3,0.75,26.25,1.5,1,1,0,1,0,0,1.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethan Ampadu,Chelsea,10,0,0,0,1,0,4.5,0.519166667,22,0,19,1,0,19,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fikayo Tomori,Chelsea,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gary Cahill,Chelsea,2082,0,0,9,74,2,6.2,5.452352941,59.85185185,0,49.25925926,4.227272727,3.088235294,43.88888889,1.611111111,2.066666667,1.307692308,1,1.111111111,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Jeremie Boga,Chelsea,17,0,0,0,1,0,6,6.03,5,0,4,0,11,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kyle Scott,Chelsea,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Alonso,Chelsea,2855,7,2,13,165,15,7.1,6.923235294,66,0,40.81818182,1.967741935,2.911764706,32.42424242,2.125,2.16,1.529411765,1,2.5,1,1.166666667,1.066666667,1.266666667,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Michy Batshuayi,Chelsea,351,2,1,1,25,3,8.1,3.647142857,13.16666667,0,8.083333333,2.333333333,1.285714286,5.583333333,1.25,2.8,1,0,1.857142857,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
N'Golo Kanté,Chelsea,2994,1,2,16,101,9,4.9,7.242058824,78.55882353,0,63.23529412,1.214285714,8.617647059,56.47058824,3.424242424,1.684210526,1.64,1,1.5625,1,1,1.740740741,1.555555556,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Pedro,Chelsea,1511,4,2,8,81,2,7.7,5.900285714,31.16129032,0,21.8,0,5.085714286,18.1,1.428571429,1.636363636,1.125,1,2.545454545,0,1,1.833333333,1.090909091,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Ross Barkley,Chelsea,129,0,0,0,3,0,7.3,1.5925,36.5,0,25,1,2.25,19,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaut Courtois,Chelsea,3150,0,0,15,136,4,5.3,6.630571429,38.22857143,2.375,28.08571429,1.333333333,1,19.77142857,0,1,1,1,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tiemoué Bakayoko,Chelsea,2121,2,2,11,77,5,4.9,5.856176471,51.51724138,0,39.53571429,2,5.764705882,34.07142857,2.666666667,1.894736842,2.083333333,1,1.904761905,1,1,1.894736842,1.133333333,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Trevoh Chalobah,Chelsea,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor Moses,Chelsea,2109,3,6,11,131,9,6.5,5.85030303,51.60714286,0,29.75,1.4,1.515151515,23.62962963,2.055555556,2.210526316,1.769230769,1,1.75,1,1,1.631578947,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willian,Chelsea,1874,6,8,9,130,13,7,6.816756757,39.36111111,0,26.4,1.111111111,5.405405405,21.2,1.571428571,1.153846154,1,1,2.571428571,1,1,2.791666667,1.272727273,1.4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Willy Caballero,Chelsea,270,0,0,1,11,0,4.8,0.524736842,38,2.333333333,29.33333333,2,0.078947368,20.33333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Giroud,"Chelsea,Arsenal",981,7,1,5,77,10,8.4,6.175483871,18.48275862,0,12.93103448,3.285714286,2.032258065,9.222222222,1.125,2.588235294,1.444444444,0,2.086956522,1,1.4,1.5,1.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Aaron Wan-Bissaka,Crystal Palace,627,0,0,2,15,0,4.5,3.759285714,63.28571429,0,28.85714286,2,1,21.14285714,4.142857143,1.571428571,2,1,0,0,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Alexander Sørloth,Crystal Palace,360,0,0,0,8,0,5.4,3.156666667,44.75,0,26.75,5,4.666666667,16.25,3,7,2,0,1.75,0,0,2.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Andros Townsend,Crystal Palace,3120,2,9,9,121,7,5.6,6.92027027,51.38888889,0,28.41666667,1,8.567567568,22.33333333,2.307692308,1.5,1.1,1,2.214285714,1,1,3,1.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Bakary Sako,Crystal Palace,466,3,0,1,36,1,4.8,5.124,15.375,0,8.1875,1.428571429,1.9,6.214285714,1.4,2,1.6,0,2.125,0,1,1.75,1.25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Christian Benteke,Crystal Palace,2234,3,7,6,84,5,7.5,6.915806452,33.12903226,0,21.67741935,8.1,7.161290323,12.25806452,1.333333333,6.166666667,2.181818182,1,2.608695652,1,1,1.333333333,1.833333333,1,0,0,0,0,0,1.333333333,0,1,0,0,1,1,0,0,0
Chung-Yong Lee,Crystal Palace,131,0,0,0,8,0,4.2,1.515625,5.75,0,3.75,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Damien Delaney,Crystal Palace,95,0,0,0,1,0,4.2,1.252,30,0,19,0,0.6,30,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Diego Cavalieri,Crystal Palace,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dion Henry,Crystal Palace,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erdal Rakip,Crystal Palace,0,0,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Ladapo,Crystal Palace,16,0,0,0,1,0,4.5,2.945,9,0,7,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jairo Riedewald,Crystal Palace,435,0,0,2,23,0,4.6,2.615517241,18.5,0,12.91666667,1.333333333,0.965517241,10.25,2.2,1.5,1.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Daly,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James McArthur,Crystal Palace,2425,5,2,7,101,9,4.4,6.365142857,45.72727273,0,32.36363636,1.80952381,5.885714286,25.60606061,2.416666667,2.08,1.76,1,1.666666667,0,1,1.923076923,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
James Tomkins,Crystal Palace,2386,3,0,9,99,9,4.4,6.020294118,47.17857143,0,31.67857143,4.461538462,4.205882353,25.89285714,2.35,3,1.428571429,1,1.4375,1,1,1.2,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
Jaroslaw Jach,Crystal Palace,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Eyenga Lokilo,Crystal Palace,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Puncheon,Crystal Palace,574,0,0,0,11,0,4.4,3.196842105,33.7,0,26.44444444,1,2.842105263,22.22222222,1.625,2,2,1,1.428571429,0,0,1.333333333,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeffrey Schlupp,Crystal Palace,1742,0,2,3,50,0,4.7,5.917407407,47.75,0,27.25,2.294117647,4.888888889,20.20833333,2.85,2.833333333,1.5,1,1.25,0,0,1.444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel Ward,Crystal Palace,1613,0,1,4,41,0,4.7,5.63173913,63.15789474,0,35.84210526,2.0625,1.695652174,25.73684211,2.058823529,1.5625,1.5625,1,1.666666667,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Jordon Mutch,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Julian Speroni,Crystal Palace,990,0,0,2,36,3,4,2.513103448,32.81818182,3.1,26.72727273,1,0.379310345,11.81818182,0,0,0,0,0,1,0,1,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keshi Anderson,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee Chung-yong,Crystal Palace,131,0,0,0,8,0,4.2,1.963333333,24.66666667,0,17.33333333,1,1.222222222,14.33333333,1,1.5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Levi Lumeka,Crystal Palace,25,0,0,0,1,0,4.4,6.25,19,0,7,0,0,5,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luka Milivojevic,Crystal Palace,3079,10,2,8,144,21,5.2,6.825945946,61.11111111,0,45.91666667,1.814814815,6.324324324,36.83333333,2.575757576,1.730769231,2.15625,1,1.615384615,1,1,1.473684211,1.222222222,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
Mamadou Sakho,Crystal Palace,1597,1,2,6,81,18,4.6,6.16,50.89473684,0,38.84210526,2.470588235,5.095238095,33.21052632,1.5,2.333333333,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Martin Kelly,Crystal Palace,1193,0,0,4,34,1,4.1,3.445,35.73333333,0,22.93333333,2.454545455,1.821428571,17,2.111111111,3,1,1,1.25,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
Nya Kirby,Crystal Palace,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pape Souaré,Crystal Palace,8,0,0,0,1,0,4.5,0.355882353,11,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick van Aanholt,Crystal Palace,2182,5,1,6,95,7,5.2,5.286111111,54,0,32.62962963,1.2,2.083333333,25.22222222,2.238095238,2.5,1.384615385,1,1.65,1,1,1.785714286,1.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben Loftus-Cheek,Crystal Palace,1871,2,5,6,77,2,4.4,7.0825,49.16666667,0,30.125,1.764705882,8.333333333,24.83333333,1.75,3,1.545454545,1,1.777777778,1,1,3.173913043,1.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Scott Dann,Crystal Palace,1434,1,0,1,32,0,4.6,5.983684211,45.17647059,0,33.29411765,3.5,4.578947368,26.58823529,1.111111111,2.2,1.2,1,1.727272727,0,1,1.75,1.5,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0
Sullay Kaikai,Crystal Palace,13,0,0,0,1,0,4.3,1.284,14,0,6,0,0,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy Fosu-Mensah,Crystal Palace,1592,0,0,2,39,3,4.4,4.604,47.28571429,0,29.0952381,2.111111111,1.933333333,21.66666667,2.625,1.909090909,1.5,1,1.142857143,1,0,1.833333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wayne Hennessey,Crystal Palace,2430,0,0,7,99,11,4.4,5.063611111,34.81481481,3.5,25.55555556,1.428571429,0.75,11.81481481,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfried Zaha,Crystal Palace,2549,9,7,10,136,8,7.1,7.38137931,49.20689655,0,21.44827586,1,9.103448276,16.10344828,1.823529412,1.5,1.666666667,1,2.666666667,1,1.125,4.103448276,1.266666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Yohan Cabaye,Crystal Palace,2374,0,4,8,73,3,5.3,6.390606061,59.83870968,0,41.67741935,1.5,4.303030303,34.35483871,2.555555556,1.166666667,1.666666667,1,1.80952381,1,0,1.111111111,1.272727273,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Ademola Lookman,Everton,153,0,1,0,10,0,5.1,2.593529412,13,0,6.428571429,1,0.647058824,5.428571429,1,1,1.666666667,0,1.5,0,0,1.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley Williams,Everton,1830,1,0,5,56,3,5.2,5.554137931,43.45833333,0,31.82608696,2.6,3.827586207,25.69565217,1.533333333,2.333333333,1.666666667,1,1.3,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
Beni Baningime,Everton,192,0,0,0,7,0,4.5,3.485714286,13.75,0,10.25,1,0.285714286,8.375,1.5,1,1.333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cenk Tosun,Everton,984,5,0,4,55,9,6.7,5.89875,28.71428571,0,18.78571429,2.583333333,6.75,13.21428571,1.2,5.153846154,2.272727273,0,1.461538462,0,1.25,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
Cuco Martina,Everton,1830,0,2,5,55,0,4.1,4.185142857,64.42857143,0,37.14285714,1.642857143,1.6,28.95238095,3.05,2.058823529,1.733333333,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Davy Klaassen,Everton,248,0,0,0,7,0,6.9,3.5625,17.85714286,0,14.14285714,1.5,2.166666667,11.28571429,1,1,1.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic Calvert-Lewin,Everton,1871,4,8,6,88,3,4.9,6.517878788,26.40625,0,15.40625,5,4.96969697,9.375,1.666666667,5.862068966,1.954545455,1,2.15,1,1,1.615384615,1.111111111,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Gylfi Sigurdsson,Everton,2257,4,4,6,96,8,8,6.403103448,44.85185185,0,25.92592593,1.266666667,9.068965517,19.40740741,2,1.857142857,1.583333333,1,1.772727273,1,1,1.538461538,1.555555556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Idrissa Gueye,Everton,2749,2,2,9,87,7,4.8,6.741470588,63.72727273,0,47.45454545,1.833333333,6.176470588,40.21212121,3.545454545,1.65,2.083333333,1,1.533333333,1,1,1.384615385,1.2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
James McCarthy,Everton,204,0,0,0,6,0,4.9,6.255,34.5,0,24.25,2,5.75,18,3,2,1,0,1,0,0,1.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Joel Robles,Everton,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonjoe Kenny,Everton,1589,0,2,5,50,2,3.9,5.439166667,58.21052632,0,30.89473684,2.714285714,1.416666667,21.15789474,2.733333333,2.583333333,1.545454545,1,1,0,0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan Pickford,Everton,3420,0,0,10,145,16,4.9,6.631052632,40.94736842,3.27027027,30.57894737,1.285714286,1,13.60526316,0,1,1,0,1,0,0,0,0,0,1.307692308,0,0,2,0,0,0,0,1,1,0,0,0,0,0
Kevin Mirallas,Everton,135,0,0,0,5,0,6,3.86125,16.4,0,10.8,1,2.625,8.8,1,2,1,1,1.333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leighton Baines,Everton,1909,2,3,5,82,10,5.7,6.433913043,54.72727273,0,34.27272727,1.75,2.869565217,27.45454545,1.923076923,1.538461538,1.4,1,1.166666667,1,1,1.333333333,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Luke Garbutt,Everton,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Maarten Stekelenburg,Everton,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason Holgate,Everton,1183,0,0,4,37,0,4,3.785555556,49.93333333,0,31.66666667,2.75,1.962962963,21.33333333,2.3,3.727272727,1.714285714,1,1.2,0,0,1.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Michael Keane,Everton,2559,0,1,7,81,11,5.3,6.121764706,53.1,0,38.56666667,4.3,4.882352941,30,1.5,3.222222222,1.235294118,1,1.363636364,0,0,1.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Schneiderlin,Everton,2124,0,0,6,52,1,4.7,5.792058824,47.96666667,0,37.66666667,1.608695652,4.058823529,31.6,2.52173913,2.176470588,2.052631579,1,1.666666667,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
Muhamed Besic,Everton,46,0,0,0,2,0,4.2,2.098333333,18,0,28,2,0,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikola Vlasic,Everton,572,0,0,1,18,0,5.3,4.498823529,28.08333333,0,16.91666667,1,3.588235294,13.63636364,1.5,2,1.166666667,0,1,0,0,2.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oumar Niasse,Everton,1076,8,3,0,83,14,4.6,4.868333333,22.59090909,0,11.36363636,2.125,3.033333333,7.8,1.25,4,2.214285714,1,2.176470588,1,1.142857143,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phil Jagielka,Everton,2063,0,0,6,60,5,4.7,5.684333333,55.58333333,0,40.25,3.19047619,3.733333333,30.54166667,1.736842105,2.470588235,1.142857143,1,1.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Ramiro Funes Mori,Everton,119,0,0,0,3,0,4.9,3.637142857,19.5,0,13.5,1.75,0.857142857,10.5,0,1.333333333,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandro Ramírez,Everton,275,0,0,1,10,0,7,4.0075,17.75,0,10.25,1,2.25,8.25,1,1.666666667,1,0,1.5,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Seamus Coleman,Everton,1035,0,1,4,39,0,6.4,6.893333333,56.75,0,29.75,2,2,21.83333333,2,2.2,1.5,0,1.25,0,0,2.5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Tom Davies,Everton,1892,2,2,6,66,3,5.1,6.052571429,31.27272727,0,20.93939394,1.357142857,4.257142857,16.33333333,1.666666667,2,1.652173913,1,1.4,0,1,1.625,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wayne Rooney,Everton,2265,10,3,7,113,20,7.1,6.054705882,50.51612903,0,37.48387097,1.5625,7.205882353,29.12903226,1.555555556,1.789473684,1.666666667,1,1.8,1,1.25,1.285714286,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
Yannick Bolasie,Everton,848,1,1,3,35,0,6.4,5.0785,27.5,0,14,1.714285714,5.6,8.8,1.142857143,1.428571429,1.5,0,1.9,0,1,1.888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Lennon,"Everton,Burnley",1906,0,4,6,65,0,5.4,6.467586207,27.48275862,0,16.13793103,1.2,5.689655172,11.31034483,2.176470588,1.1875,1.4,1,1.4,0,0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Mooy,Huddersfield,3066,4,3,10,113,8,5.2,6.868888889,70.52777778,0,52.86111111,1.571428571,6.361111111,41.97222222,3.121212121,1.772727273,1.181818182,1,1.380952381,1,1.333333333,1.416666667,1.153846154,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Abdelhamid Sabiri,Huddersfield,217,0,1,1,10,0,4.7,2.421538462,27.8,0,19.6,2.8,1.538461538,13.2,1.25,2.6,1.333333333,1,1.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex Pritchard,Huddersfield,997,1,2,3,40,3,5.4,5.86125,41,0,24.42857143,1,7.375,17.5,1.727272727,2,1,1,2.222222222,0,1,1.3,2.2,1,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0
Chris Löwe,Huddersfield,1585,0,0,7,60,0,4.4,4.83,47.60869565,0,26.91304348,1.2,1.838709677,20.40909091,2.529411765,1.2,1.181818182,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
Christopher Schindler,Huddersfield,3264,0,2,9,102,15,4.6,7.103513514,53.2972973,0,37.54054054,4.428571429,5.864864865,30.51351351,2.515151515,3.392857143,1.5,1,1.25,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
Collin Quaner,Huddersfield,1268,0,4,3,44,0,4.5,5.370645161,27.42307692,0,16.88,1.166666667,3.161290323,12.52,1.466666667,1.733333333,1.272727273,1,1.454545455,0,0,1.769230769,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Williams,Huddersfield,1115,0,0,0,28,0,4.8,4.883076923,31.84210526,0,21.78947368,1,2.153846154,16.78947368,2.090909091,1.909090909,1.545454545,1,1.714285714,0,0,1.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dean Whitehead,Huddersfield,68,0,0,0,4,0,4.2,2.409,13.5,0,12.5,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias Kachunga,Huddersfield,1327,1,1,6,46,0,5.7,6.1355,30,0,17.84210526,2.125,6.5,11.84210526,2.142857143,2.5,1.428571429,1,1.5,0,1,1.625,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
