playerName,team_name,fpl_minutes,fpl_goals,fpl_assits,fpl_cs,fpl_points,fpl_bonus,fpl_cprice,player_rating,touches,saves,total_pass,aerial_won,formation_place,accurate_pass,total_tackle,aerial_lost,fouls,yellow_card,total_scoring_att,man_of_the_match,goals,won_contest,blocked_scoring_att,goal_assist,good_high_claim,second_yellow,red_card,error_lead_to_goal,last_man_tackle,six_yard_block,post_scoring_att,att_pen_target,penalty_save,penalty_conceded,clearance_off_line,att_pen_goal,att_pen_miss,own_goals,att_pen_post
Brad Smith,Liverpool,285,0,0,0,2,0,4,1.947692308,57.5,0,27,2,0.692307692,20.75,2.75,1.666666667,2.333333333,1,1,0,0,1.333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Brannagan,Liverpool,114,0,0,0,4,0,4.5,4.024,50,0,41.33333333,0,1.4,38.66666667,1.666666667,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian Benteke,Liverpool,1529,9,4,7,104,16,8,6.602333333,25.79310345,0,17.79310345,5.652173913,4.266666667,11.82758621,1,3.555555556,1.8125,1,2.44,1,1,1.272727273,1.454545455,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Connor Randall,Liverpool,163,0,0,0,4,0,4,1.336428571,46,0,27.33333333,1,0.285714286,20,1.5,1.5,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Sturridge,Liverpool,979,8,2,1,70,7,10,5.537222222,35.64285714,0,22.64285714,1.25,5.833333333,17.71428571,1,2.272727273,1,0,3.692307692,1,1.142857143,1.444444444,1.2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Danny Ings,Liverpool,340,2,0,0,21,5,6.9,4.357777778,22.66666667,0,13.33333333,1,3.333333333,10.16666667,1,1.5,1.4,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny Ward,Liverpool,180,0,0,0,6,0,4,0.898,35,4.5,24.5,1,0.133333333,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dejan Lovren,Liverpool,1896,0,0,8,70,4,4.8,6.443846154,57.33333333,0,43.83333333,3.636363636,4.653846154,38.69565217,2,1.909090909,1.769230769,1,1.466666667,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Divock Origi,Liverpool,670,5,1,2,48,5,5,4.616521739,19.25,0,10.25,1.75,2.739130435,7.6875,1.25,2.9,1.222222222,0,2,0,1.25,1.272727273,1.4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Emre Can,Liverpool,2491,1,1,7,65,2,5.2,7.049666667,75.36666667,0,59.8,1.875,5.833333333,48.6,2.821428571,1.666666667,1.894736842,1,1.875,1,1,1.857142857,1.333333333,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
James Milner,Liverpool,2409,5,11,8,123,13,6.6,6.961034483,73.67857143,0,49.07142857,1.6,7.310344828,38,2.76,2.210526316,1.958333333,1,1.772727273,1,1,1.583333333,1.071428571,1.222222222,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
Jerome Sinclair,Liverpool,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
João Teixeira,Liverpool,4,0,0,0,1,0,4.5,0.611,6,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Allen,Liverpool,736,2,1,1,42,2,4.9,4.30862069,31.11111111,0,22.77777778,1,2.24137931,19.11111111,2,1.222222222,1.4,0,1.333333333,0,1,1.166666667,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Jon Flanagan,Liverpool,420,0,1,2,21,2,4.4,3.343,74,0,50.8,1.75,1,42.2,2.75,1.666666667,1.4,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jordan Henderson,Liverpool,1290,2,3,5,57,3,6.5,6.387894737,70.58823529,0,55.23529412,1.909090909,4.947368421,43.70588235,3.153846154,1.25,1.25,1,2.166666667,0,1,1.333333333,1.222222222,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Jordan Rossiter,Liverpool,15,0,0,0,1,0,4.4,1.5875,9,0,5,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon Ibe,Liverpool,1177,1,3,5,61,4,4.4,5.396060606,29.81481481,0,17.81481481,1,3.393939394,15.11111111,1.111111111,1.2,1.25,0,1.45,1,1,3.157894737,1.222222222,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Joseph Gomez,Liverpool,437,0,1,3,23,3,4.2,4.28625,69.2,0,44.4,1.8,1.875,35,3,2.25,2.25,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Kevin Stewart,Liverpool,565,0,0,1,17,3,4.5,6.07625,80.85714286,0,64.28571429,1.666666667,4.5,56.85714286,3.166666667,1.333333333,1.5,1,1.666666667,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kolo Touré,Liverpool,858,1,0,3,38,2,4.4,3.169333333,42.57142857,0,33.21428571,1.285714286,1.6,29.15384615,2.75,1.75,1,1,1.333333333,0,1,1.75,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lucas Leiva,Liverpool,1954,0,1,4,49,2,4.3,6.374333333,68.18518519,0,55,2.695652174,3.9,45.88888889,4.5,2.15,2.45,1,1.5,1,0,1.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mamadou Sakho,Liverpool,1854,1,0,5,65,7,4.6,6.2252,70.63636364,0,56.5,3.571428571,4.8,49.63636364,2.142857143,2.2,1.285714286,1,1.5,0,1,1.142857143,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Martin Skrtel,Liverpool,1885,1,0,6,63,7,5.3,5.863846154,66.18181818,0,53.31818182,2.761904762,4.038461538,45.5,2.090909091,1.705882353,1.4,1,1.111111111,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
Nathaniel Clyne,Liverpool,2970,1,0,10,93,2,5.2,6.591176471,71.45454545,0,45.75757576,1.1,2,35.96969697,2.8,1.75,1.266666667,1,1.318181818,0,1,1.4375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Pedro Chirivella,Liverpool,45,0,0,0,1,0,4.5,1.77,37,0,33,0,1.333333333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Philippe Coutinho,Liverpool,1996,8,6,10,129,18,8.1,6.538275862,62.69230769,0,42,1,8.655172414,33.15384615,2.058823529,1.533333333,1.25,1,4.269230769,1,1.142857143,2.227272727,2.263157895,1.666666667,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Roberto Firmino,Liverpool,1973,10,8,9,155,18,8.3,7.194516129,48.41935484,0,32.16129032,1.8,7.483870968,24.64516129,2.481481481,2.695652174,1.611111111,1,2.625,1,1.25,1.954545455,1.416666667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Ryan Fulton,Liverpool,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergi Canos,Liverpool,10,0,0,0,1,0,4.5,6.16,7,0,5,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sheyi Ojo,Liverpool,397,0,4,1,27,2,5,6.65625,30,0,17.5,1,4.875,15.125,2.25,1.5,1.5,0,1.25,0,0,2.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Mignolet,Liverpool,3060,0,0,11,115,1,5,5.993513514,32.05882353,2.592592593,23.61764706,1,0.918918919,14.32352941,1,1,0,1,0,0,0,1,0,0,1.684210526,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Tiago Ilori,"Liverpool,Aston Villa",0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleix García,Manchester City,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Kolarov,Manchester City,2283,3,4,10,118,12,5.9,5.918285714,74.62068966,0,46.93103448,2.473684211,2.142857143,36.93103448,1.7,1.5625,1.25,1,2.166666667,1,1,1.2,1.3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Angeliño,Manchester City,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacary Sagna,Manchester City,2448,0,3,12,116,17,5.5,5.863529412,82,0,56.67857143,3.307692308,1.617647059,46.89285714,1.923076923,2.192307692,1.416666667,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bersant Celina,Manchester City,14,0,1,0,4,0,4.3,2.26,17,0,12,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brandon Barker,Manchester City,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Humphreys-Grant,Manchester City,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David Silva,Manchester City,1791,1,11,11,96,3,9.8,7.27625,73.875,0,57.75,1.5,9.041666667,49.91666667,1.8,1,1.727272727,1,2.230769231,1,1,2.066666667,1.375,1.375,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Eliaquim Mangala,Manchester City,2009,0,1,9,68,1,5.3,5.667142857,56.34782609,0,43.60869565,2.157894737,4.928571429,38.13043478,1.6,1.4,2,1,1.166666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
Fabian Delph,Manchester City,753,2,0,1,37,4,5.4,6.044210526,38.64705882,0,28.41176471,1.5,3.421052632,24.35294118,2,1.285714286,1.4,0,1.625,1,1,2.666666667,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fernandinho,Manchester City,2729,2,3,13,90,5,5.6,6.762857143,71.03030303,0,56.72727273,2.047619048,4.685714286,49.57575758,3.387096774,2.045454545,2.2,1,1.45,1,1,1.764705882,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fernando,Manchester City,1715,2,0,8,60,4,4.9,5.955357143,48.66666667,0,38.125,2.111111111,3.857142857,33.91666667,2.857142857,2.25,1.588235294,1,1.666666667,0,1,1.777777778,1.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Gaël Clichy,Manchester City,1087,0,1,5,55,9,5.1,4.0556,73.28571429,0,49.5,2,1.44,40.28571429,2.153846154,1.5,1.25,0,1,0,0,1.875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George Evans,Manchester City,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Horsfield,Manchester City,0,0,0,0,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jason Denayer,Manchester City,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesús Navas,Manchester City,2282,0,10,12,99,1,6.1,6.48,52.88235294,0,37.29411765,1.285714286,4.666666667,31.11764706,1.45,1.65,1.5,1,1.55,0,0,2.086956522,1.222222222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Joe Hart,Manchester City,3109,0,0,15,134,3,5.6,6.517777778,29.28571429,2.448275862,20.6,1.125,0.972222222,10.82857143,1,1,0,0,0,0,0,1,0,0,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kelechi Iheanacho,Manchester City,766,8,2,1,80,13,4.8,4.870857143,19.73076923,0,13.84,1.4,2,11.08333333,1.555555556,2.882352941,1.307692308,1,2,1,1.333333333,1.625,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kevin De Bruyne,Manchester City,2002,7,10,8,131,13,10.3,7.159615385,65.72,0,45.08,1.333333333,7.538461538,35.28,1.647058824,2.071428571,1.454545455,1,2.45,1,1,2.25,1.25,1.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Manu García,Manchester City,11,0,0,0,1,0,4.5,0.765,20,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martín Demichelis,Manchester City,1021,0,0,3,31,0,5.2,3.589459459,36.3,0,29,3.181818182,1.486486486,25.05263158,1.818181818,1.444444444,1.2,1,1.25,0,0,1.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolás Otamendi,Manchester City,2671,1,0,11,104,15,6.5,6.793333333,70.73333333,0,52.3,3.6,4.848484848,44,3.103448276,2.130434783,1.55,1,1.5,1,1,1.222222222,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Pablo Maffeo,Manchester City,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pablo Zabaleta,Manchester City,1062,0,1,4,41,5,5.7,3.626,68.38461538,0,44.23076923,2.571428571,0.96,37.61538462,3.909090909,1.555555556,1.666666667,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Roberts,Manchester City,5,0,0,0,1,0,4.2,0.75125,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raheem Sterling,Manchester City,1920,6,3,7,96,3,8.5,6.18,42.25806452,0,27.29032258,1.142857143,7.352941176,23.29032258,1.545454545,1.375,1.368421053,1,2.260869565,0,1.5,2.157894737,1.454545455,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Richard Wright,Manchester City,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samir Nasri,Manchester City,542,2,3,2,36,2,6.6,6.678333333,43,0,34.66666667,0,3.333333333,32.41666667,1.375,1.4,1,1,1.75,0,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Agüero,Manchester City,2361,24,3,12,184,24,13.3,6.9253125,42.03333333,0,24.23333333,1.125,8.21875,20.53333333,1.363636364,1.428571429,1.25,1,4.103448276,1,1.6,2.869565217,1.444444444,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
Vincent Kompany,Manchester City,1179,2,0,9,76,8,6.3,6.796666667,60.42857143,0,48.42857143,2.692307692,4.333333333,40.14285714,2.222222222,1.5,1.5,1,1.375,0,1,1.4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfried Bony,Manchester City,1226,4,4,5,63,3,7.9,5.934482759,23.30769231,0,15.69230769,2.666666667,4.103448276,12.19230769,1.125,2.3,1.416666667,1,3.333333333,1,1.333333333,1.222222222,1.818181818,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
Willy Caballero,Manchester City,311,0,0,1,12,0,4.8,0.711578947,27.75,3.75,21.25,0,0.078947368,11.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yaya Touré,Manchester City,2326,7,4,13,129,16,8.5,7.2209375,73,0,59.29032258,1.4,6.3125,51.25806452,1.869565217,1.571428571,1.588235294,1,2.961538462,1,1,2.148148148,1.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Adnan Januzaj,Manchester United,145,1,0,1,11,0,5.5,4.524285714,14.6,0,8.4,0,2.857142857,7.4,1,1.5,1.25,1,1.333333333,0,1,1.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander Herrera,Manchester United,1534,3,2,8,73,5,6.5,5.715,53.11111111,0,40.62962963,1.166666667,4.875,34.14814815,3.111111111,1.166666667,2,1,1.5,1,1,1.461538462,1.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Andreas Pereira,Manchester United,84,0,0,0,3,0,4.5,1.184761905,19.25,0,12.25,0,0,10.5,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony Martial,Manchester United,2632,11,6,14,141,21,7.8,7.233225806,51.06451613,0,29.74193548,2.074074074,9.387096774,22.80645161,1.615384615,3.137931034,1.904761905,1,2.035714286,1,1.222222222,2.896551724,1.2,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Antonio Valencia,Manchester United,857,0,3,5,59,10,5.1,5.485,60.07142857,0,41.71428571,1.636363636,0.888888889,36.78571429,2.454545455,1.333333333,1.6,1,1.2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley Young,Manchester United,1065,1,3,3,40,0,5.6,4.7528,51.66666667,0,31.44444444,1.2,1.32,24.44444444,1.818181818,1.2,1.5,1,1.4,0,1,1.333333333,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axel Tuanzebe,Manchester United,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bastian Schweinsteiger,Manchester United,1202,1,1,6,43,2,6.6,6.779444444,71.66666667,0,59.27777778,1.454545455,3.333333333,50.77777778,2.117647059,2.444444444,1.727272727,1,2,0,1,1.444444444,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron Borthwick-Jackson,Manchester United,695,0,1,3,32,2,3.7,4.18625,56.4,0,35.3,1.25,1.125,28.9,1.6,2.875,1.142857143,0,1,0,0,1.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chicharito,Manchester United,24,0,0,0,1,0,6,1.6125,18,0,14,0,0,12,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris Smalling,Manchester United,3150,0,1,17,135,13,6.6,7.166,57.08571429,0,43.8,3.875,5.171428571,36.11428571,2.115384615,2.413793103,1.740740741,1,1.636363636,1,0,1.090909091,2.333333333,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
Daley Blind,Manchester United,3114,1,1,15,95,4,5.2,6.758108108,75.97142857,0,58,1.789473684,5.243243243,48.57142857,3.064516129,1.896551724,1.173913043,1,1,1,1,1.4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
David de Gea,Manchester United,3060,0,0,15,142,8,5.9,6.657647059,32.32352941,2.766666667,25.11764706,1,1,14.29411765,1,1,0,0,0,0,0,0,0,0,1.25,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Donald Love,Manchester United,54,0,0,0,1,0,4.4,6.8,44,0,26,0,0,19,4,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Guillermo Varela,Manchester United,315,0,0,1,8,0,4.2,2.275833333,67,0,36.5,1,0.5,28.75,3.25,2,1.25,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Weir,Manchester United,1,0,0,0,1,0,4.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James Wilson,Manchester United,9,0,0,0,1,0,4.5,6.13,9,0,7,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Lingard,Manchester United,1632,4,1,9,76,5,4.3,6.714,41.96,0,28.48,1,6.04,24.12,2,1.818181818,1.6,1,1.9375,1,1,1.75,1.142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joe Riley,Manchester United,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe Rothwell,Manchester United,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Mata,Manchester United,2889,6,6,19,145,15,8.1,6.804736842,59.55263158,0,47.42105263,1,6.947368421,42.31578947,1.764705882,1.272727273,1.047619048,1,2.714285714,1,1,1.666666667,1.357142857,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
Luke Shaw,Manchester United,450,0,1,3,27,4,5.3,7.36,82.6,0,54.2,2.8,3,46.6,1.8,3.4,2,1,1,0,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcos Rojo,Manchester United,1249,0,1,8,65,5,5,6.170555556,67.125,0,43.75,2.142857143,2.666666667,32,3.583333333,2.090909091,1.428571429,1,1.142857143,1,0,1.333333333,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Marcus Rashford,Manchester United,855,5,2,6,55,8,4.7,5.874615385,32,0,18.09090909,1.5,7.615384615,13.90909091,1.4,2.25,1,0,2,1,1.25,1.8,1.4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Marouane Fellaini,Manchester United,1068,1,2,5,44,2,6.2,4.528148148,44.72222222,0,32.77777778,3.266666667,3.148148148,27.38888889,2.083333333,2.8125,2.357142857,1,2.3,0,1,1.416666667,1.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Matteo Darmian,Manchester United,1924,1,1,13,108,12,5.4,6.238064516,52.46428571,0,33.35714286,1.428571429,1.903225806,26.46428571,3.5,1.444444444,1.5,1,1.2,1,1,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Memphis Depay,Manchester United,1484,2,1,7,62,2,7.8,5.003513514,37.5862069,0,22.13793103,1,4.675675676,18.53571429,1.083333333,1.6,1.428571429,1,2.714285714,1,1,1.75,1.8,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Michael Carrick,Manchester United,1972,0,0,6,48,0,4.8,6.019354839,67.07407407,0,58.03703704,1.333333333,4.258064516,50.18518519,2.047619048,1.25,1.375,1,1,0,0,1.333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morgan Schneiderlin,Manchester United,2205,1,0,14,69,1,5,5.422972973,61.44827586,0,50.27586207,1.461538462,4.405405405,45,2.62962963,1.631578947,2.476190476,1,1,0,1,1.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Powell,Manchester United,17,0,0,0,1,0,4.4,6.03,2,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paddy McNair,Manchester United,315,0,0,0,9,0,4.5,2.176086957,32.75,0,27.71428571,2.666666667,0.565217391,21.85714286,2.25,2,1.333333333,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil Jones,Manchester United,530,0,0,3,31,6,4.7,5.171538462,39.2,0,32,2.5,2.307692308,27.1,1.5,1.333333333,1.333333333,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam Johnstone,Manchester United,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sean Goss,Manchester United,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sergio Romero,Manchester United,360,0,0,3,21,1,4.3,0.686756757,38.75,2.333333333,28.75,0,0.108108108,16,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Timothy Fosu-Mensah,Manchester United,257,0,1,2,22,2,3.9,5.377,25.125,0,18.14285714,1,0.7,13.28571429,2.4,1.333333333,2,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Wayne Rooney,Manchester United,2406,8,7,14,118,14,9.9,7.063571429,54.71428571,0,40.85714286,1.5625,9.142857143,33.96428571,1.705882353,2.375,1.272727273,1,3,1,1.142857143,1.785714286,1.538461538,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Will Keane,Manchester United,5,0,0,0,1,0,4.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Mitrovic,Newcastle United,2117,9,4,4,103,10,6.1,6.3,34.47058824,0,21.20588235,3.148148148,5.555555556,15.20588235,1.714285714,4,2.083333333,1,3.038461538,0,1.125,1.333333333,1.384615385,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Ayoze Pérez,Newcastle United,2050,6,3,5,93,10,5.1,6.008157895,34.14705882,0,17.29411765,1.4,5.815789474,13.45454545,2.24,1.933333333,1.666666667,1,2.083333333,1,1,1.826086957,1.181818182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum Williams,Newcastle United,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chancel Mbemba,Newcastle United,2923,0,1,7,79,6,4.9,6.981515152,51.78787879,0,34.75757576,2.285714286,5,26.66666667,2.566666667,2.25,1.4,1,1.090909091,1,0,1.25,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0
Cheick Tioté,Newcastle United,1220,0,0,6,34,0,4.4,5.498,52.65,0,41.75,2.333333333,4.32,37.57894737,3.428571429,1.642857143,1.9375,1,1,0,0,1.666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Barlaser,Newcastle United,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl Janmaat,Newcastle United,2751,2,4,4,79,6,4.8,6.640606061,68.625,0,39.125,1.588235294,1.939393939,28.875,3.2,2,1.45,1,1.727272727,1,1,2.111111111,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Emmanuel Rivière,Newcastle United,65,0,0,0,3,0,5.4,2.26875,12,0,6.333333333,1,1.125,6,3,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fabricio Coloccini,Newcastle United,2292,1,0,5,54,1,4.4,6.686153846,44.88461538,0,32.65384615,1.684210526,5.923076923,27.34615385,2.263157895,1.941176471,1.285714286,1,1.25,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
Florian Thauvin,Newcastle United,427,0,0,0,15,0,5.6,4.243684211,25.46153846,0,13.23076923,1,1.526315789,9.833333333,1.333333333,2.25,1.25,1,2.666666667,0,0,1.571428571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freddie Woodman,Newcastle United,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
